Doc,Length,Uppercase(num),Exclamation/Question(num),SpellMiss(num),FirstPronouns(num),SecondPronouns(num),ThirdPronouns(num),BadWord(num),Emot(num),EmotMean(score),SentiPos(num),SentiNeg(num),Senti(score),FRE,SMOG,CLI,ARI,FOG,FKGL
D7847,11,0,2,4,2,0,0,1,0,0,0,0,0,111.07,8.477225575,-0.851003727,-1.8,8.036363636,0.5
D7850,34,0,2,3,1,2,0,0,0,0,2,2,-0.110714286,75.28382353,10.74596669,4.254333971,12.33205882,15.95294118,11.20529412
D7851,10,0,1,1,0,0,0,2,0,0,0,4,-0.875,120.545,3,-0.5319939,-1.829,4,-1.07
D7853,14,0,1,3,1,2,0,0,0,0,1,0,0.125,108.025,8.477225575,-2.374574929,-1.982142857,8.457142857,1.67
D7854,18,8,0,11,3,1,0,1,0,0,4,2,-0.083333333,150.965,3,1.501644778,2.746666667,7.2,-3.325555556
D7855,13,0,2,3,2,0,0,0,0,0,1,3,-0.375,128.5630769,3,-2.698676769,-2.611538462,5.2,-1.443076923
D7861,18,0,1,2,1,3,0,0,0,0,2,0,0.525,89.865,3,1.174986389,2.485,7.2,5.196666667
D7867,17,1,1,4,1,2,0,0,0,0,0,3,-1.333333333,124.8858824,3,-0.593426412,0.645882353,6.8,0.063529412
D7868,27,0,1,6,1,1,2,1,0,0,7,1,1.279761905,82.29666667,3,3.356190926,8.293333333,10.8,8.488148148
D7871,17,0,0,2,0,1,0,0,0,0,3,0,1,100.0035294,8.477225575,3.211183059,3.693529412,9.152941176,3.534117647
D7879,14,0,0,0,0,1,0,0,0,0,0,0,0,126.1535714,8.477225575,4.765244143,3.737142857,8.457142857,-0.858571429
D7885,10,0,0,2,0,0,0,0,0,0,2,0,0.291666667,137.465,3,-2.2959492,-3.242,4,-3.43
D7887,6,0,2,1,0,0,0,0,0,0,0,1,-0.75,116.145,8.477225575,0.827436333,-1.16,9.066666667,-1.45
D7890,5,0,0,2,0,0,0,0,0,0,0,0,0,167.92,3,-8.7825878,-8.568,2,-8.92
D7892,15,0,1,1,1,1,0,4,0,0,0,2,-0.5,112.65,3,0.258253733,0.514,6,1.273333333
D7893,11,0,0,2,0,2,0,4,0,0,1,2,-0.03125,103.3790909,3,1.821655818,0.340909091,4.4,1.572727273
D7896,21,10,1,10,3,3,0,0,0,0,1,0,0.019230769,161.3485714,3,3.229759952,5.442857143,8.4,-4.028571429
D7900,25,1,1,3,2,0,2,0,0,0,4,2,1.302631579,120.548,3,-0.99110048,3.8812,10,2.656
D7903,9,0,0,1,2,0,0,0,0,0,0,1,-0.015625,122.5,3,9.657658667,6.096666667,3.6,-1.591111111
D7906,16,0,0,0,1,0,0,0,0,0,2,2,-0.015625,90.1325,10.74596669,1.45950675,1.8775,11.4,4.6625
D7911,19,0,2,5,3,2,0,0,0,0,2,0,0.621583333,98.49736842,3,0.590989579,2.447894737,7.6,4.241052632
D7913,16,0,1,2,1,1,0,0,0,0,2,1,0.0625,95.42,8.477225575,1.826997438,2.171875,8.9,3.925
D7915,17,0,3,4,1,0,1,1,0,0,4,0,0.666666667,95.02705882,3,1.135941529,2.031176471,6.8,4.228235294
D7917,25,0,0,3,3,1,1,1,0,0,6,1,1.0625,90.092,10.74596669,3.71278032,7.6492,13.2,6.904
D7918,28,0,3,4,4,1,0,0,0,0,5,1,1.072916667,66.62214286,12.48683298,7.501890143,12.08285714,15.48571429,10.92285714
D7923,12,0,0,2,0,0,1,1,0,0,0,3,-0.5,124.155,3,1.82308025,0.6625,4.8,-1.076666667
D7925,13,9,1,9,0,1,0,0,0,0,2,0,0.375,187.1323077,3,-0.437195615,-0.8,5.2,-9.612307692
D7928,11,0,0,2,1,1,0,0,0,0,2,0,0.4375,111.07,8.477225575,0.218060091,-0.943636364,8.036363636,0.5
D7929,28,0,1,7,0,1,0,0,0,0,6,2,1.109375,84.75071429,10.74596669,8.131874179,12.5875,14.05714286,8.394285714
D7931,12,0,1,3,0,1,1,1,0,0,0,1,-0.25,124.155,3,-2.586808,-2.87,4.8,-1.076666667
D7932,9,0,0,0,0,1,0,0,0,0,1,0,0.125,131.9,3,-3.408676889,-4.37,3.6,-2.902222222
D7933,14,0,2,3,1,1,0,0,1,0.4375,2,0,1.333333333,126.1535714,10.74596669,0.565350571,0.372857143,11.31428571,-0.858571429
D7934,13,0,1,3,1,0,0,1,1,0.4375,1,1,0.375,109.04,10.74596669,0.015100615,-0.437692308,11.35384615,1.28
D7935,14,0,2,2,1,2,0,0,0,0,2,0,1.333333333,114.0678571,8.477225575,-0.274628143,-0.3,8.457142857,0.827142857
D7936,30,2,2,5,1,4,0,0,0,0,1,0,0.321428571,103.065,3,3.792431833,10.055,12,6.336666667
D7939,13,0,3,1,1,2,0,0,1,-0.125,2,0,0.125,115.5476923,3,-4.507861692,-4.060769231,5.2,0.372307692
D7941,7,1,2,3,0,0,0,0,1,0.25,0,1,-0.125,151.3871429,3,-2.388005286,-3.8,2.8,-6.117142857
D7946,17,0,1,2,0,1,0,0,0,0,1,0,0.125,129.8623529,3,0.444194353,1.477058824,6.8,-0.630588235
D7948,26,0,2,4,3,1,0,0,0,0,4,0,0.871583333,82.82961538,8.477225575,5.902183346,9.866538462,11.93846154,8.165384615
D7957,13,10,0,10,0,0,0,0,0,0,2,0,0.229166667,193.64,3,9.965617692,7.533076923,5.2,-10.52
D7960,10,0,1,1,0,0,0,0,0,0,1,1,0,112.085,3,-1.7079641,-2.771,4,0.11
D7969,16,0,0,0,0,0,0,0,0,0,0,1,-0.078125,95.42,8.477225575,6.236885687,5.704375,8.9,3.925
D7971,10,0,0,0,0,0,0,0,0,0,0,0,0,154.385,3,3.5839018,1.468,4,-5.79
D7972,20,0,0,0,1,1,0,1,1,-0.475,2,1,-0.203125,106.165,8.477225575,5.6512509,6.939,10,3.42
D7977,19,1,2,8,1,2,0,1,0,0,2,1,0.416666667,107.4026316,8.477225575,0.281523737,2.2,9.705263158,2.998947368
D7986,12,0,0,2,1,1,0,1,0,0,1,0,0.1875,117.105,8.477225575,0.3531175,-0.515,8.133333333,-0.093333333
D7987,6,0,0,1,1,0,0,0,0,0,1,0,0,158.445,3,-7.992340167,-8.225,2.4,-7.35
D7989,13,0,1,1,1,1,0,0,0,0,3,1,0.59375,102.5323077,8.477225575,0.919693077,0.286923077,8.276923077,2.187692308
D7990,12,0,0,2,2,2,0,2,0,0,4,0,1.4375,110.055,3,-0.136870083,-0.9075,4.8,0.89
D7999,14,0,0,2,2,0,0,0,0,0,0,0,0,126.1535714,3,-1.954585571,-1.645714286,5.6,-0.858571429
D8001,9,0,0,1,2,2,0,0,1,-0.375,2,0,0.99375,141.3,3,-6.021944,-6.463333333,3.6,-4.213333333
D8010,11,0,1,3,1,1,0,0,0,0,1,1,0,134.1427273,3,-1.385535636,-2.228181818,4.4,-2.718181818
D8012,14,0,0,3,3,0,1,0,0,0,3,0,1,108.025,8.477225575,0.985339929,0.709285714,8.457142857,1.67
D8016,39,0,0,8,1,1,0,1,0,0,3,8,-1.15,76.14230769,3,3.793878179,14.37384615,15.6,12.32769231
D8018,10,0,1,2,1,1,0,0,0,0,5,0,0.775,129.005,3,0.6439763,-0.887,4,-2.25
D8021,51,2,5,8,7,2,3,0,0,0,6,2,0.947916667,67.15235294,12.48683298,6.331418882,22.26352941,22.75294118,16.5627451
D8024,16,0,0,2,2,0,1,0,0,0,0,2,-0.375,95.42,10.74596669,2.194488125,2.46625,11.4,3.925
D8026,39,0,2,8,6,5,0,0,0,0,8,2,2.48125,73.97307692,3,3.190816538,13.89076923,15.6,12.63025641
D8029,22,0,1,2,1,0,0,0,2,-0.1875,3,1,0.25,119.1322727,3,-2.446052864,1.345,8.8,2.108181818
D8036,12,1,0,3,1,1,0,0,0,0,0,1,-0.125,145.305,3,2.313067833,1.055,4.8,-4.026666667
D8038,13,0,0,3,1,0,0,0,1,-1.25,0,0,0,135.0707692,10.74596669,-3.603269231,-3.336153846,11.35384615,-2.350769231
D8043,14,0,0,3,1,0,0,0,0,0,4,0,1,108.025,3,3.085286714,2.391428571,5.6,1.67
D8052,21,1,1,4,0,1,1,0,0,0,0,2,-0.375,108.9771429,3,2.389781238,4.77,8.4,3.276190476
D8053,17,0,1,2,0,2,1,0,0,0,1,1,0.75,114.9329412,3,0.444194353,1.477058824,6.8,1.451764706
D8055,9,0,0,1,1,1,0,0,0,0,1,0,0.59375,113.1,8.477225575,-2.102043333,-3.323333333,8.044444444,-0.28
D8056,10,0,0,1,1,0,0,0,0,0,2,0,0.446428571,129.005,3,-3.4719194,-4.184,4,-2.25
D8057,9,0,1,2,0,0,0,0,0,0,1,0,0.125,122.5,3,-1.448726556,-2.8,3.6,-1.591111111
D8059,14,0,1,1,0,0,0,0,0,0,1,1,0.125,108.025,3,2.665297357,2.055,5.6,1.67
D8066,11,0,1,3,0,0,2,0,0,0,1,0,0.125,95.68818182,10.74596669,2.356187727,0.769090909,11.67272727,2.645454545
D8067,20,0,2,2,1,1,1,0,0,0,3,1,0.8125,89.245,10.74596669,0.9473701,3.171,12,5.78
D8073,15,0,2,1,0,1,0,0,0,0,0,1,-0.1875,101.37,3,1.826214,1.77,6,2.846666667
D8074,15,0,1,2,1,1,1,0,0,0,4,3,-0.720982143,118.29,3,0.258253733,0.514,6,0.486666667
D8078,35,0,0,3,3,2,2,0,1,0.4375,4,3,0.5375,89.12714286,8.477225575,1.329389629,10.46914286,15.14285714,9.522857143
D8081,12,0,0,3,0,2,0,0,0,0,3,0,1.1875,117.105,3,-1.11684525,-1.6925,4.8,-0.093333333
D8088,9,0,1,3,0,0,0,1,0,0,0,1,-0.25,122.5,3,-0.795409778,-2.276666667,3.6,-1.591111111
D8090,23,0,0,2,2,0,2,0,0,0,5,1,1.147869674,109.9247826,3,0.04105413,3.790434783,9.2,3.640869565
D8093,17,1,0,1,0,0,0,0,2,0.375,2,4,-0.875,95.02705882,10.74596669,5.632298176,5.632941176,11.50588235,4.228235294
D8099,13,0,0,2,2,0,0,1,0,0,2,1,0,109.04,3,2.728878,1.736153846,5.2,1.28
D8100,10,0,0,2,1,1,0,0,1,-0.475,1,0,0.125,145.925,3,-3.4719194,-4.184,4,-4.61
D8102,12,0,0,3,2,0,0,0,0,0,0,0,0,124.155,8.477225575,0.843105083,-0.1225,8.133333333,-1.076666667
D8103,18,0,1,2,1,1,0,0,0,0,1,1,0,99.265,3,3.134936722,4.055,7.2,3.885555556
D8110,25,0,0,3,3,0,0,0,1,-0.475,1,1,0,100.244,12.48683298,9.59263132,12.3592,14.8,5.488
D8112,30,0,2,4,3,0,1,1,0,0,0,1,-0.375,72.045,10.74596669,4.772407,10.84,14.66666667,10.66333333
D8115,10,0,1,3,0,0,0,0,0,0,2,0,0.625,86.705,8.477225575,5.9358422,3.352,8,3.65
D8121,17,0,2,4,2,1,1,0,0,0,1,1,-0.328125,119.9094118,3,-0.247552824,0.922941176,6.8,0.757647059
D8124,12,0,0,3,2,1,0,0,0,0,1,1,-0.125,117.105,3,-3.566783167,-3.655,4.8,-0.093333333
D8126,7,0,1,2,0,0,0,0,0,0,0,2,-0.892857143,115.13,8.477225575,2.651867,0.237142857,8.514285714,-1.06
D8131,21,15,0,12,0,0,0,10,0,0,0,4,-1.104166667,169.4057143,8.477225575,12.74951871,13.06857143,10.3047619,-5.152380952
D8132,5,0,0,1,0,0,0,1,0,0,0,0,0,151,3,-4.078707,-4.8,2,-6.56
D8136,8,1,1,2,0,0,0,0,0,0,0,1,-0.125,177.565,3,-7.004530625,-7.42125,3.2,-9.52
D8138,16,0,0,3,2,0,0,0,0,0,2,1,0.375,116.57,3,-0.010456,0.7,6.4,0.975
D8144,18,0,2,3,0,0,1,0,0,0,2,2,0.927631579,118.065,3,1.174986389,2.485,7.2,1.263333333
D8145,15,1,0,4,2,1,0,0,0,0,3,1,-0.293269231,101.37,3,1.434223933,1.456,6,2.846666667
D8146,9,0,2,2,0,0,0,1,0,0,1,1,-0.229166667,94.3,10.74596669,3.777807667,1.386666667,12.48888889,2.342222222
D8149,9,0,0,3,0,0,0,0,0,0,2,0,0.3125,75.5,10.74596669,4.431124444,1.91,12.48888889,4.964444444
D8150,10,0,0,2,0,0,0,0,0,0,2,0,0.671875,112.085,3,0.6439763,-0.887,4,0.11
D8151,9,0,1,1,0,0,0,0,0,0,1,0,0.125,122.5,3,-1.448726556,-2.8,3.6,-1.591111111
D8160,17,0,1,3,2,1,0,0,0,0,3,0,1.0625,95.02705882,10.74596669,0.790067941,1.754117647,11.50588235,4.228235294
D8168,13,0,0,3,0,1,0,0,0,0,1,0,0,109.04,3,2.276581769,1.373846154,5.2,1.28
D8173,13,8,0,9,0,0,0,0,0,0,4,0,0.625,187.1323077,3,7.704136538,5.721538462,5.2,-9.612307692
D8175,10,1,0,3,0,0,0,0,0,0,2,0,0.125,145.925,3,0.6439763,-0.887,4,-4.61
D8177,8,0,1,1,0,2,0,1,0,0,1,0,0.125,156.415,3,-8.474493375,-8.59875,3.2,-6.57
D8186,8,0,0,1,0,0,0,0,0,0,2,1,0.125,114.115,8.477225575,-0.38969825,-2.1225,8.2,-0.67
D8188,13,0,0,3,1,0,0,0,0,0,0,0,0,115.5476923,3,-1.341788077,-1.524615385,5.2,0.372307692
D8191,23,0,0,3,1,0,2,1,0,0,6,2,0.90625,98.89,3,7.454779304,9.729130435,9.2,5.18
D8197,13,0,0,2,2,0,1,0,0,0,3,1,-0.041666667,128.5630769,3,-1.794084308,-1.886923077,5.2,-1.443076923
D8198,16,0,0,4,1,1,0,1,0,0,1,1,-0.1875,90.1325,3,4.031941563,3.938125,6.4,4.6625
D8201,21,0,1,5,1,0,0,0,0,0,2,2,-0.174715909,113.0057143,3,0.989816714,3.648571429,8.4,2.714285714
D8202,15,0,0,2,0,1,0,0,0,0,2,3,0.2875,107.01,8.477225575,3.786164333,3.34,8.666666667,2.06
D8207,41,0,1,5,5,3,0,0,0,0,6,5,-0.145833333,64.11268293,12.48683298,4.702383024,16.07195122,19.32682927,14.50243902
D8210,20,0,0,5,1,1,0,2,0,0,3,1,0.5,97.705,3,2.1233403,4.113,8,4.6
D8211,13,9,0,8,0,0,2,1,0,0,1,0,0.125,193.64,3,3.633470462,2.460769231,5.2,-10.52
D8215,16,0,2,2,1,1,1,1,0,0,2,3,0,105.995,8.477225575,-1.847909437,-0.771875,8.9,2.45
D8219,12,0,3,1,1,1,0,0,1,0.4375,2,0,0.1875,117.105,3,-1.606832833,-2.085,4.8,-0.093333333
D8235,16,1,1,4,1,0,0,0,0,0,2,0,0.125,111.2825,8.477225575,1.826997438,2.171875,8.9,1.7125
D8244,38,0,1,5,7,0,0,0,0,0,7,4,0.361163325,81.43868421,3,3.690596026,13.80710526,15.2,11.34052632
D8245,13,0,0,2,0,1,1,0,0,0,2,0,0.96875,115.5476923,3,-0.437195615,-0.8,5.2,0.372307692
D8250,12,0,1,3,0,1,0,0,0,0,1,3,-0.375,103.005,10.74596669,5.252993333,3.41,11.46666667,1.873333333
D8255,41,0,0,4,1,1,1,0,0,0,7,2,1.795833333,68.2395122,10.74596669,4.272150024,15.72731707,18.35121951,13.92682927
D8260,69,0,2,3,8,12,1,0,0,0,17,2,4.121497253,36.26086957,12.48683298,4.733341884,29.86217391,29.33913043,25.34318841
D8262,16,0,1,2,0,1,0,0,0,0,1,1,0.625,105.995,3,2.194488125,2.46625,6.4,2.45
D8267,11,0,1,3,1,0,0,1,0,0,1,0,0.25,141.8336364,3,-4.058195182,-4.369090909,4.4,-3.790909091
D8268,21,0,1,2,2,0,1,1,0,0,3,0,0.769230769,108.9771429,3,3.229759952,5.442857143,8.4,3.276190476
D8275,9,0,1,2,0,1,0,0,0,0,1,0,0.1875,131.9,8.477225575,1.164540556,-0.706666667,8.044444444,-2.902222222
D8280,20,0,1,4,0,1,0,0,0,0,4,1,0.5875,106.165,3,4.4752807,5.997,8,3.42
D8283,9,0,1,2,0,1,0,0,0,0,2,0,0.25,113.1,8.477225575,1.164540556,-0.706666667,8.044444444,-0.28
D8290,33,0,1,4,3,2,3,0,0,0,6,0,1.2625,93.86727273,3,0.763987455,9.057272727,13.2,8.364848485
D8295,14,0,1,5,0,1,0,0,0,0,1,0,0.68452381,120.1107143,3,0.565350571,0.372857143,5.6,-0.015714286
D8297,30,0,2,7,6,1,0,2,0,0,3,3,0.866666667,88.965,12.48683298,1.048501367,7.857,16,8.303333333
D8304,20,0,1,1,3,4,0,0,0,0,1,1,0.41875,106.165,3,-0.2286001,2.229,8,3.42
D8306,18,0,4,1,1,0,1,0,0,0,1,2,-0.53125,103.965,8.477225575,-1.111622333,0.653333333,9.422222222,3.23
D8318,26,0,0,2,0,2,0,0,0,0,2,2,-0.375,79.57576923,10.74596669,5.902183346,9.866538462,13.47692308,8.619230769
D8320,15,0,1,2,0,1,0,0,0,0,1,1,-0.041666667,95.73,8.477225575,6.138104733,5.224,8.666666667,3.633333333
D8321,5,0,1,2,0,0,0,0,0,0,0,1,-0.125,167.92,3,-9.958558,-9.51,2,-8.92
D8324,34,0,0,6,1,1,0,0,0,0,5,2,0.504464286,75.28382353,3,5.464891529,13.30176471,13.6,11.20529412
D8326,39,0,0,3,6,0,2,0,0,0,8,2,1.291666667,60.95769231,10.74596669,6.206124744,16.30615385,17.65128205,14.44564103
D8332,13,0,1,2,1,0,0,0,0,0,1,3,-0.458333333,122.0553846,3,2.728878,1.736153846,5.2,-0.535384615
D8333,8,1,0,3,0,0,0,0,0,0,0,0,0,166.99,3,-4.7995865,-5.655,3.2,-8.045
D8334,11,0,0,2,0,0,0,1,0,0,1,1,-0.041666667,118.7609091,8.477225575,3.425251545,1.625454545,8.036363636,-0.572727273
D8339,16,0,1,4,3,1,0,0,0,0,3,0,0.666666667,116.57,8.477225575,-0.377946687,0.405625,8.9,0.975
D8340,13,0,1,3,1,1,0,0,0,0,2,1,0.875,76.50153846,10.74596669,4.085766692,2.823076923,11.35384615,5.818461538
D8342,34,1,0,6,1,2,1,3,0,0,3,2,-0.03125,90.21323529,3,1.487345265,10.11558824,13.6,9.122941176
D8343,14,2,1,5,1,1,0,0,0,0,1,0,0.625,120.1107143,8.477225575,0.565350571,0.372857143,8.457142857,-0.015714286
D8346,18,0,1,5,0,2,1,1,0,0,2,1,-0.25,122.765,3,0.521669611,1.961666667,7.2,0.607777778
D8358,17,0,0,3,1,3,0,0,0,0,4,0,0.65,85.07411765,8.477225575,2.173562294,2.862352941,9.152941176,5.616470588
D8359,9,0,0,2,0,2,0,1,0,0,0,2,-0.375,131.9,3,-2.102043333,-3.323333333,3.6,-2.902222222
D8360,8,0,0,2,0,1,0,0,0,0,1,1,-0.25,156.415,3,-2.594642375,-3.88875,3.2,-6.57
D8361,21,0,0,3,3,2,0,0,0,0,2,2,0.083333333,121.0628571,3,-1.810112333,1.405714286,8.4,1.59047619
D8362,30,0,1,4,0,1,1,0,0,0,6,0,1.691173246,94.605,3,2.224471567,8.799,12,7.516666667
D8363,12,0,2,3,0,2,0,0,0,0,0,2,-0.633333333,117.105,3,-0.626857667,-1.3,4.8,-0.093333333
D8364,11,0,0,4,0,1,0,1,0,0,1,0,0,126.4518182,3,0.218060091,-0.943636364,4.4,-1.645454545
D8365,10,0,0,3,0,1,0,0,0,0,0,0,0,120.545,3,-1.7079641,-2.771,4,-1.07
D8366,14,0,0,4,0,1,0,0,0,0,1,2,-0.875,101.9821429,8.477225575,3.925265429,3.064285714,8.457142857,2.512857143
D8368,9,4,0,4,0,1,0,0,0,0,0,0,0,197.7,3,-1.448726556,-2.8,3.6,-12.08
D8369,13,0,1,4,0,2,0,1,0,0,0,1,-0.4375,115.5476923,3,-0.889491846,-1.162307692,5.2,0.372307692
D8374,18,0,0,3,1,3,0,0,0,0,2,3,-0.541666667,94.565,8.477225575,4.114911889,4.84,9.422222222,4.541111111
D8375,17,0,2,1,0,3,0,0,0,0,4,1,0.525,109.9564706,3,1.135941529,2.031176471,6.8,2.145882353
D8376,26,0,1,6,3,1,2,0,0,0,5,1,0.979166667,66.56038462,15.24744871,7.485220154,11.13461538,18.09230769,10.43461538
D8381,21,0,2,3,1,1,1,0,1,0.4375,2,1,0.4375,117.0342857,3,1.269809619,3.872857143,8.4,2.152380952
D8384,5,2,2,2,0,0,0,0,0,0,0,0,0,201.76,3,-12.3104984,-11.394,2,-13.64
D8387,11,0,0,1,1,1,0,0,0,0,1,0,0.071428571,134.1427273,3,-4.592727091,-4.797272727,4.4,-2.718181818
D8388,9,1,4,5,0,0,0,0,0,0,0,1,-0.333333333,141.3,3,5.084441222,2.433333333,3.6,-4.213333333
D8391,10,0,0,2,2,0,0,1,0,0,2,0,0.416666667,145.925,3,-6.4118449,-6.539,4,-4.61
D8392,7,1,2,2,0,0,0,0,0,0,0,2,-0.2875,151.3871429,8.477225575,-4.907941429,-5.818571429,8.514285714,-6.117142857
D8393,14,4,4,6,1,1,0,0,0,0,4,1,0.4375,156.3678571,3,-1.954585571,-1.645714286,5.6,-5.072857143
D8394,16,0,1,4,1,0,1,0,0,0,2,2,-0.4375,105.995,10.74596669,0.357034688,0.994375,11.4,2.45
D8395,12,0,2,3,1,2,0,0,0,0,2,1,0.291666667,124.155,3,-3.566783167,-3.655,4.8,-1.076666667
D8397,8,0,1,2,0,2,0,1,0,0,1,1,-0.041666667,145.84,3,-4.7995865,-5.655,3.2,-5.095
D8405,12,2,0,4,0,1,0,0,3,0.5625,0,2,-0.3125,138.255,8.477225575,2.313067833,1.055,8.133333333,-3.043333333
D8407,16,0,0,2,0,0,1,0,1,-0.1875,3,2,0.54375,100.7075,3,3.296960188,3.349375,6.4,3.1875
D8412,13,1,0,3,1,1,1,0,1,-0.375,2,0,0.25,128.5630769,3,-0.889491846,-1.162307692,5.2,-1.443076923
D8418,12,1,0,4,1,0,1,1,1,0.25,1,2,-0.217125,103.005,3,3.783030583,2.2325,4.8,1.873333333
D8420,23,0,1,4,1,2,0,0,0,0,5,3,0.59375,91.53347826,10.74596669,4.387030957,7.27173913,12.67826087,6.206086957
D8421,13,0,0,3,1,1,0,0,0,0,1,1,0,135.0707692,3,-6.317046615,-5.51,5.2,-2.350769231
D8424,8,0,1,1,0,1,0,1,0,0,1,0,0.375,135.265,3,-5.534567875,-6.24375,3.2,-3.62
D8425,18,1,2,5,1,1,0,0,1,-0.75,5,3,0.609375,103.965,8.477225575,2.481619944,3.531666667,9.422222222,3.23
D8431,9,3,1,4,0,0,0,2,0,0,0,1,-0.1875,160.1,3,-0.142093,-1.753333333,3.6,-6.835555556
D8432,11,1,1,4,0,0,0,0,1,0.4375,0,0,0,149.5245455,3,-3.523663273,-3.940909091,4.4,-4.863636364
D8433,9,0,1,2,0,1,0,0,0,0,2,0,0.046875,141.3,3,-2.102043333,-3.323333333,3.6,-4.213333333
D8434,9,0,0,2,1,0,0,0,0,0,0,1,-0.375,122.5,3,-0.142093,-1.753333333,3.6,-1.591111111
D8435,33,4,4,8,1,1,3,0,0,0,2,3,0.040178571,91.30363636,8.477225575,4.862065424,12.34,14.41212121,8.722424242
D8441,19,0,2,1,1,1,0,1,0,0,4,1,0.625,102.95,3,2.757250474,4.183157895,7.6,3.62
D8442,49,15,4,20,2,0,1,1,1,-0.375,4,5,-0.032291667,98.39795918,8.477225575,4.234850939,19.60306122,20.41632653,11.7077551
D8446,8,1,1,4,0,1,0,0,0,0,0,0,0,145.84,3,-4.064605125,-5.06625,3.2,-5.095
D8447,24,0,0,8,2,2,0,2,0,0,3,1,0.6375,111.975,3,0.850939458,4.89625,9.6,3.603333333
D8452,6,0,0,2,0,0,0,0,1,-0.125,0,0,0,172.545,3,-8.972315333,-9.01,2.4,-9.316666667
D8455,17,0,1,2,1,1,0,2,0,0,3,2,-0.166666667,100.0035294,8.477225575,0.790067941,1.754117647,9.152941176,3.534117647
D8458,47,0,4,8,6,2,1,2,1,-0.375,3,4,-0.15625,58.33,10.74596669,4.211709511,18.60510638,20.50212766,16.79957447
D8459,22,0,1,3,2,1,0,0,0,0,2,1,0.083333333,122.9777273,3,-0.842457136,2.629545455,8.8,1.571818182
D8470,13,0,1,2,1,1,0,0,0,0,0,0,0,135.0707692,3,-3.150973,-2.973846154,5.2,-2.350769231
D8473,17,2,1,5,2,2,0,0,1,0.25,1,1,0.46875,144.7917647,3,-3.360415118,-1.570588235,6.8,-2.712941176
D8478,41,0,1,6,1,4,2,0,0,0,3,5,-0.666666667,74.4297561,10.74596669,3.124862024,14.80829268,18.35121951,13.06341463
D8479,42,12,1,20,3,4,0,1,1,-0.75,5,3,0.385416667,103.7764286,3,4.074215452,16.055,16.8,9.218571429
D8486,30,0,0,2,0,2,1,0,0,0,3,3,-0.1875,91.785,3,2.224471567,8.799,12,7.91
D8487,17,1,1,7,1,0,0,0,0,0,3,2,0,100.0035294,8.477225575,9.091034059,8.403529412,9.152941176,3.534117647
D8491,14,0,3,4,0,1,1,0,0,0,2,1,0.125,108.025,3,0.565350571,0.372857143,5.6,1.67
D8492,14,0,1,3,0,1,0,0,0,0,1,0,0.34375,101.9821429,8.477225575,1.405329286,1.045714286,8.457142857,2.512857143
D8493,34,0,2,3,2,1,1,0,0,0,3,2,-0.4375,90.21323529,10.74596669,3.908460382,12.055,15.95294118,9.122941176
D8497,13,0,1,3,0,1,0,1,0,0,0,1,-0.375,102.5323077,3,0.467396846,-0.075384615,5.2,2.187692308
D8499,6,0,0,2,0,0,0,0,1,-0.125,0,0,0,158.445,3,-2.112489167,-3.515,2.4,-7.35
D8501,19,6,3,9,0,0,1,1,2,-0.083333333,3,2,-0.0625,125.2131579,8.477225575,2.757250474,4.183157895,9.705263158,0.514736842
D8502,7,1,1,3,0,0,0,1,0,0,0,1,-0.125,127.2157143,3,-1.548026571,-3.127142857,2.8,-2.745714286
D8505,24,1,1,7,3,0,1,0,1,0.25,0,1,-0.1875,90.825,8.477225575,4.03585875,7.4475,11.26666667,6.553333333
D8508,21,5,1,6,2,1,0,0,0,0,2,2,0.05,129.12,3,-0.970133619,2.078571429,8.4,0.466666667
D8510,26,0,1,4,2,3,0,0,0,0,0,1,-0.125,112.1142308,3,-2.013000692,3.526153846,10.4,4.080769231
D8512,12,0,0,6,0,0,0,2,2,0.6875,0,0,0,138.255,3,-4.546758333,-4.44,4.8,-3.043333333
D8521,9,0,0,3,0,0,0,0,0,0,0,1,-0.125,122.5,3,-0.795409778,-2.276666667,3.6,-1.591111111
D8523,50,10,5,14,4,3,1,0,1,-1.25,7,2,1.008814103,79.945,8.477225575,4.30452592,20.1492,20.8,14.53
D8528,26,0,2,4,1,1,1,1,1,0.4375,1,2,-0.166666667,108.8603846,3,0.248480462,5.337692308,10.4,4.534615385
D8533,18,0,1,2,2,1,0,0,0,0,2,1,0.53125,103.965,8.477225575,2.808278333,3.793333333,9.422222222,3.23
D8546,56,0,1,6,9,4,0,0,0,0,5,5,-0.563095238,62.37357143,8.477225575,3.515348839,22.46625,23.11428571,18.47142857
D8550,13,9,3,9,0,0,0,0,2,0.6875,1,1,0.5,193.64,3,-0.437195615,-0.8,5.2,-10.52
D8552,27,0,1,4,2,1,0,0,0,0,5,0,2.323464912,97.96333333,3,2.702874148,7.77,10.8,6.302962963
D8554,17,0,2,5,0,2,0,1,0,0,1,0,0.25,119.9094118,3,-0.593426412,0.645882353,6.8,0.757647059
D8559,19,0,2,3,2,2,1,0,0,0,2,0,0.96875,111.8552632,3,-0.956339632,1.208421053,7.6,2.377894737
D8568,13,0,1,2,1,0,0,0,1,-0.125,0,0,0,109.04,3,0.467396846,-0.075384615,5.2,1.28
D8569,22,0,1,3,1,1,0,0,0,0,2,1,0.3125,111.4413636,3,-0.842457136,2.629545455,8.8,3.180909091
D8572,13,0,1,3,0,0,0,0,0,0,1,1,0.03125,109.04,8.477225575,2.276581769,1.373846154,8.276923077,1.28
